snapped_at,price,market_cap,total_volume
2020-03-04 00:00:00 UTC,0.0074273670146860725,100539672.96852286,11239769.128438221
2020-03-05 00:00:00 UTC,0.007717134898928222,104006133.37038165,13885269.319543745
2020-03-06 00:00:00 UTC,0.007426506686764298,100914298.84559359,10657216.384619676
2020-03-07 00:00:00 UTC,0.007564504220219788,102841392.05589908,9988116.577284915
2020-03-08 00:00:00 UTC,0.0070186625322497444,95286789.22930495,8639419.473401966
2020-03-09 00:00:00 UTC,0.006249833790846026,85481297.26640438,10667027.937777227
2020-03-10 00:00:00 UTC,0.006204452691047369,84937295.28824294,11193054.835541468
2020-03-11 00:00:00 UTC,0.006248740388334981,85275987.36815397,7647189.978883264
2020-03-12 00:00:00 UTC,0.006372308485395133,87091632.53860684,8149115.085395977
2020-03-13 00:00:00 UTC,0.002987079843598813,39388389.05264852,9592777.494793879
2020-03-14 00:00:00 UTC,0.00368037957287489,49811963.61765172,10218979.623165604
2020-03-15 00:00:00 UTC,0.003226843059256213,44039025.02193784,5044900.772653771
2020-03-16 00:00:00 UTC,0.0032690186336367098,44979581.73788576,4658280.326309885
2020-03-17 00:00:00 UTC,0.003001386480488302,40172665.609379336,5760827.121612072
2020-03-18 00:00:00 UTC,0.003270721627841083,44865168.9230141,4184409.4891893514
2020-03-19 00:00:00 UTC,0.0030906375586736276,42471218.04533081,4194541.981749755
2020-03-20 00:00:00 UTC,0.003505849409007102,48045676.59140478,6729876.327692303
2020-03-21 00:00:00 UTC,0.0034072773470933404,47181347.21202964,6371823.03140839
2020-03-22 00:00:00 UTC,0.003564501846434946,49581737.76601146,4998399.155223798
2020-03-23 00:00:00 UTC,0.003291344658265056,45863680.06918669,4104237.856490015
2020-03-24 00:00:00 UTC,0.0035457164949558727,48742873.894691825,4463343.845419683
2020-03-25 00:00:00 UTC,0.003772215818649369,51976691.95104637,5648767.675391214
2020-03-26 00:00:00 UTC,0.0036964744526654337,51084269.811480075,5427246.993310095
2020-03-27 00:00:00 UTC,0.0038021296968386714,52441459.00616187,4647149.339067908
